dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
75,2020-04-03,B,170,347,15,,,,,,,63,213,,,,
75,2020-04-03,C,132,264,42,,,,,,,60,153,,,,
75,2020-04-03,D,30,82,18,,,,,,,14,60,,,,
75,2020-04-03,E,52,106,41,,,,,,,18,103,,,,
76,2020-04-03,0,41,516,11,16,25,243,273,5,6,12,59,4,8,29,30
76,2020-04-03,A,0,69,0,,,,,,,0,10,,,,
76,2020-04-03,B,21,178,1,,,,,,,9,34,,,,
76,2020-04-03,C,11,134,2,,,,,,,3,10,,,,
76,2020-04-03,D,5,56,4,,,,,,,0,3,,,,
76,2020-04-03,E,4,79,4,,,,,,,0,2,,,,
77,2020-04-03,0,67,351,35,28,39,161,190,21,14,46,159,19,26,76,81
77,2020-04-03,A,0,40,0,,,,,,,2,24,,,,
77,2020-04-03,B,22,142,5,,,,,,,25,65,,,,
77,2020-04-03,C,23,104,13,,,,,,,14,38,,,,
77,2020-04-03,D,8,26,6,,,,,,,2,12,,,,
77,2020-04-03,E,14,39,11,,,,,,,3,20,,,,
78,2020-04-03,0,84,499,36,45,39,259,240,26,10,18,97,7,11,36,61
78,2020-04-03,A,2,73,1,,,,,,,1,14,,,,
78,2020-04-03,B,28,190,5,,,,,,,10,42,,,,
78,2020-04-03,C,24,117,8,,,,,,,6,21,,,,
78,2020-04-03,D,10,50,6,,,,,,,0,3,,,,
78,2020-04-03,E,20,69,16,,,,,,,1,17,,,,
79,2020-04-03,0,8,129,3,3,5,72,57,1,2,,,,,,
79,2020-04-03,A,0,13,0,,,,,,,,,,,,
79,2020-04-03,B,4,48,1,,,,,,,,,,,,
79,2020-04-03,C,3,31,2,,,,,,,,,,,,
79,2020-04-03,D,0,12,0,,,,,,,,,,,,
79,2020-04-03,E,1,25,0,,,,,,,,,,,,
80,2020-04-03,0,31,215,17,15,16,99,116,11,6,24,125,17,7,64,61
80,2020-04-03,A,0,27,0,,,,,,,4,21,,,,
80,2020-04-03,B,10,59,1,,,,,,,15,61,,,,
80,2020-04-03,C,14,62,10,,,,,,,4,29,,,,
80,2020-04-03,D,1,26,1,,,,,,,0,6,,,,
80,2020-04-03,E,6,41,5,,,,,,,1,8,,,,
81,2020-04-03,0,17,123,6,6,11,61,62,3,3,,,,,,
81,2020-04-03,A,0,12,0,,,,,,,,,,,,
81,2020-04-03,B,6,47,1,,,,,,,,,,,,
81,2020-04-03,C,4,30,1,,,,,,,,,,,,
81,2020-04-03,D,3,11,1,,,,,,,,,,,,
81,2020-04-03,E,4,23,3,,,,,,,,,,,,
82,2020-04-03,0,26,120,10,10,16,60,60,5,5,,,,,,
82,2020-04-03,A,1,17,1,,,,,,,,,,,,
82,2020-04-03,B,8,47,1,,,,,,,,,,,,
82,2020-04-03,C,9,29,1,,,,,,,,,,,,
82,2020-04-03,D,2,8,2,,,,,,,,,,,,
82,2020-04-03,E,6,19,5,,,,,,,,,,,,
83,2020-04-03,0,56,389,37,26,30,197,192,21,16,51,268,17,34,111,156
83,2020-04-03,A,1,42,0,,,,,,,7,34,,,,
83,2020-04-03,B,19,136,9,,,,,,,27,91,,,,
83,2020-04-03,C,15,91,9,,,,,,,11,63,,,,
83,2020-04-03,D,7,52,5,,,,,,,2,31,,,,
83,2020-04-03,E,14,68,14,,,,,,,4,48,,,,
84,2020-04-03,0,17,237,15,9,8,124,113,8,7,2,8,2,0,5,3
84,2020-04-03,A,0,29,0,,,,,,,1,1,,,,
84,2020-04-03,B,1,78,1,,,,,,,1,3,,,,
84,2020-04-03,C,7,56,5,,,,,,,0,1,,,,
84,2020-04-03,D,6,29,6,,,,,,,0,1,,,,
84,2020-04-03,E,3,45,3,,,,,,,0,2,,,,
85,2020-04-03,0,37,224,17,14,23,112,112,9,8,,,,,,
85,2020-04-03,A,1,19,0,,,,,,,,,,,,
85,2020-04-03,B,12,62,1,,,,,,,,,,,,
85,2020-04-03,C,10,57,4,,,,,,,,,,,,
85,2020-04-03,D,7,28,5,,,,,,,,,,,,
85,2020-04-03,E,7,58,7,,,,,,,,,,,,
86,2020-04-03,0,13,130,7,6,7,66,64,3,4,,,,,,
86,2020-04-03,A,0,26,0,,,,,,,,,,,,
86,2020-04-03,B,5,38,2,,,,,,,,,,,,
86,2020-04-03,C,4,31,2,,,,,,,,,,,,
86,2020-04-03,D,3,12,2,,,,,,,,,,,,
86,2020-04-03,E,1,23,1,,,,,,,,,,,,
87,2020-04-03,0,10,172,6,6,4,84,88,2,4,19,111,8,11,47,64
87,2020-04-03,A,0,32,0,,,,,,,1,17,,,,
87,2020-04-03,B,3,52,1,,,,,,,12,64,,,,
87,2020-04-03,C,4,35,2,,,,,,,5,16,,,,
87,2020-04-03,D,1,16,1,,,,,,,0,5,,,,
87,2020-04-03,E,2,37,2,,,,,,,1,9,,,,
88,2020-04-03,0,76,199,34,32,44,97,102,24,10,,,,,,
88,2020-04-03,A,2,14,0,,,,,,,,,,,,
88,2020-04-03,B,25,72,2,,,,,,,,,,,,
88,2020-04-03,C,21,57,6,,,,,,,,,,,,
88,2020-04-03,D,9,19,9,,,,,,,,,,,,
88,2020-04-03,E,19,37,17,,,,,,,,,,,,
89,2020-04-03,0,48,199,10,20,28,102,97,5,5,12,46,6,6,24,22
89,2020-04-03,A,0,28,0,,,,,,,0,6,,,,
89,2020-04-03,B,22,66,3,,,,,,,8,26,,,,
89,2020-04-03,C,21,57,3,,,,,,,4,9,,,,
89,2020-04-03,D,2,18,1,,,,,,,0,1,,,,
89,2020-04-03,E,3,30,3,,,,,,,0,4,,,,
90,2020-04-03,0,24,110,16,11,13,56,54,10,6,,,,,,
90,2020-04-03,A,0,2,0,,,,,,,,,,,,
90,2020-04-03,B,6,34,2,,,,,,,,,,,,
90,2020-04-03,C,8,34,5,,,,,,,,,,,,
90,2020-04-03,D,2,13,2,,,,,,,,,,,,
90,2020-04-03,E,8,27,7,,,,,,,,,,,,
91,2020-04-03,0,84,373,31,35,49,190,183,14,17,20,101,11,8,42,58
91,2020-04-03,A,0,26,0,,,,,,,1,11,,,,
91,2020-04-03,B,29,160,8,,,,,,,11,37,,,,
91,2020-04-03,C,27,113,9,,,,,,,7,31,,,,
91,2020-04-03,D,12,30,6,,,,,,,1,6,,,,
91,2020-04-03,E,16,44,8,,,,,,,0,16,,,,
92,2020-04-03,0,91,484,33,42,49,236,248,20,13,,,,,,
92,2020-04-03,A,1,59,0,,,,,,,,,,,,
92,2020-04-03,B,30,182,4,,,,,,,,,,,,
92,2020-04-03,C,33,118,9,,,,,,,,,,,,
92,2020-04-03,D,13,59,10,,,,,,,,,,,,
92,2020-04-03,E,14,66,10,,,,,,,,,,,,
93,2020-04-03,0,136,525,40,85,51,290,235,29,11,,,,,,
93,2020-04-03,A,2,51,1,,,,,,,,,,,,
93,2020-04-03,B,43,225,9,,,,,,,,,,,,
93,2020-04-03,C,48,139,11,,,,,,,,,,,,
93,2020-04-03,D,26,61,10,,,,,,,,,,,,
93,2020-04-03,E,17,49,9,,,,,,,,,,,,
94,2020-04-03,0,236,716,89,118,118,356,360,50,39,,,,,,
94,2020-04-03,A,0,85,0,,,,,,,,,,,,
94,2020-04-03,B,88,260,10,,,,,,,,,,,,
94,2020-04-03,C,93,220,40,,,,,,,,,,,,
94,2020-04-03,D,22,59,17,,,,,,,,,,,,
94,2020-04-03,E,33,92,22,,,,,,,,,,,,
95,2020-04-03,0,209,542,83,106,103,279,263,50,33,51,204,26,25,92,112
95,2020-04-03,A,4,67,0,,,,,,,6,41,,,,
95,2020-04-03,B,84,216,11,,,,,,,22,84,,,,
95,2020-04-03,C,70,154,34,,,,,,,14,39,,,,
95,2020-04-03,D,23,51,16,,,,,,,6,17,,,,
95,2020-04-03,E,28,54,22,,,,,,,3,23,,,,
971,2020-04-03,0,1,39,1,1,0,22,17,1,0,,,,,,
971,2020-04-03,A,0,8,0,,,,,,,,,,,,
971,2020-04-03,B,0,11,0,,,,,,,,,,,,
971,2020-04-03,C,0,8,0,,,,,,,,,,,,
971,2020-04-03,D,0,5,0,,,,,,,,,,,,
971,2020-04-03,E,1,7,1,,,,,,,,,,,,
972,2020-04-03,0,,,,,,,,,,0,90,0,0,30,60
972,2020-04-03,A,,,,,,,,,,0,11,,,,
972,2020-04-03,B,,,,,,,,,,0,26,,,,
972,2020-04-03,C,,,,,,,,,,0,16,,,,
972,2020-04-03,D,,,,,,,,,,0,10,,,,
972,2020-04-03,E,,,,,,,,,,0,27,,,,
973,2020-04-03,0,4,155,0,2,2,71,84,0,0,,,,,,
973,2020-04-03,A,0,32,0,,,,,,,,,,,,
973,2020-04-03,B,3,79,0,,,,,,,,,,,,
973,2020-04-03,C,1,32,0,,,,,,,,,,,,
973,2020-04-03,D,0,7,0,,,,,,,,,,,,
973,2020-04-03,E,0,5,0,,,,,,,,,,,,
974,2020-04-03,0,8,261,6,7,1,138,123,5,1,,,,,,
974,2020-04-03,A,2,46,0,,,,,,,,,,,,
974,2020-04-03,B,1,86,1,,,,,,,,,,,,
974,2020-04-03,C,3,65,3,,,,,,,,,,,,
974,2020-04-03,D,1,27,1,,,,,,,,,,,,
974,2020-04-03,E,1,37,1,,,,,,,,,,,,
976,2020-04-03,0,6,75,2,2,4,34,41,0,2,,,,,,
976,2020-04-03,A,0,15,0,,,,,,,,,,,,
976,2020-04-03,B,1,35,0,,,,,,,,,,,,
976,2020-04-03,C,5,19,2,,,,,,,,,,,,
976,2020-04-03,D,0,2,0,,,,,,,,,,,,
976,2020-04-03,E,0,4,0,,,,,,,,,,,,
01,2020-04-04,0,20,165,10,7,13,96,69,5,5,,,,,,
01,2020-04-04,A,0,17,0,,,,,,,,,,,,
01,2020-04-04,B,8,56,2,,,,,,,,,,,,
01,2020-04-04,C,5,42,3,,,,,,,,,,,,
01,2020-04-04,D,3,24,1,,,,,,,,,,,,
01,2020-04-04,E,4,26,4,,,,,,,,,,,,
02,2020-04-04,0,62,244,24,25,37,106,138,11,13,13,158,5,8,65,93
02,2020-04-04,A,0,42,0,,,,,,,1,28,,,,
02,2020-04-04,B,20,73,1,,,,,,,6,60,,,,
02,2020-04-04,C,14,52,3,,,,,,,4,38,,,,
02,2020-04-04,D,11,25,10,,,,,,,0,11,,,,
02,2020-04-04,E,17,52,10,,,,,,,2,20,,,,
03,2020-04-04,0,7,99,5,3,4,49,50,2,3,,,,,,
03,2020-04-04,A,0,8,0,,,,,,,,,,,,
03,2020-04-04,B,1,36,1,,,,,,,,,,,,
03,2020-04-04,C,1,19,0,,,,,,,,,,,,
03,2020-04-04,D,2,15,1,,,,,,,,,,,,
03,2020-04-04,E,3,21,3,,,,,,,,,,,,
04,2020-04-04,0,3,105,1,2,1,59,46,1,0,,,,,,
04,2020-04-04,A,0,13,0,,,,,,,,,,,,
04,2020-04-04,B,2,29,0,,,,,,,,,,,,
04,2020-04-04,C,1,26,1,,,,,,,,,,,,
04,2020-04-04,D,0,11,0,,,,,,,,,,,,
04,2020-04-04,E,0,26,0,,,,,,,,,,,,
05,2020-04-04,0,1,89,0,1,0,42,47,0,0,,,,,,
05,2020-04-04,A,0,11,0,,,,,,,,,,,,
05,2020-04-04,B,1,32,0,,,,,,,,,,,,
05,2020-04-04,C,0,18,0,,,,,,,,,,,,
05,2020-04-04,D,0,13,0,,,,,,,,,,,,
05,2020-04-04,E,0,15,0,,,,,,,,,,,,
06,2020-04-04,0,53,449,38,25,28,234,215,18,20,40,190,17,23,77,113
06,2020-04-04,A,0,59,0,,,,,,,4,26,,,,
06,2020-04-04,B,12,149,5,,,,,,,21,75,,,,
06,2020-04-04,C,16,95,8,,,,,,,9,40,,,,
06,2020-04-04,D,8,49,8,,,,,,,2,14,,,,
06,2020-04-04,E,17,97,17,,,,,,,4,35,,,,
07,2020-04-04,0,9,60,5,2,7,28,32,1,4,,,,,,
07,2020-04-04,A,0,2,0,,,,,,,,,,,,
07,2020-04-04,B,2,17,0,,,,,,,,,,,,
07,2020-04-04,C,1,22,0,,,,,,,,,,,,
07,2020-04-04,D,1,5,1,,,,,,,,,,,,
07,2020-04-04,E,5,14,4,,,,,,,,,,,,
08,2020-04-04,0,0,134,0,0,0,66,68,0,0,,,,,,
08,2020-04-04,A,0,26,0,,,,,,,,,,,,
08,2020-04-04,B,0,45,0,,,,,,,,,,,,
08,2020-04-04,C,0,27,0,,,,,,,,,,,,
08,2020-04-04,D,0,15,0,,,,,,,,,,,,
08,2020-04-04,E,0,21,0,,,,,,,,,,,,
09,2020-04-04,0,3,84,1,1,2,45,39,1,0,,,,,,
09,2020-04-04,A,0,6,0,,,,,,,,,,,,
09,2020-04-04,B,1,30,0,,,,,,,,,,,,
09,2020-04-04,C,1,21,0,,,,,,,,,,,,
09,2020-04-04,D,0,10,0,,,,,,,,,,,,
09,2020-04-04,E,1,17,1,,,,,,,,,,,,
10,2020-04-04,0,17,95,8,5,12,43,51,4,4,8,72,1,7,35,37
10,2020-04-04,A,1,14,1,,,,,,,0,5,,,,
10,2020-04-04,B,6,33,0,,,,,,,5,40,,,,
10,2020-04-04,C,6,27,3,,,,,,,3,14,,,,
10,2020-04-04,D,1,5,1,,,,,,,0,3,,,,
10,2020-04-04,E,3,16,3,,,,,,,0,10,,,,
11,2020-04-04,0,14,159,3,4,10,80,79,1,2,,,,,,
11,2020-04-04,A,0,18,0,,,,,,,,,,,,
11,2020-04-04,B,8,48,0,,,,,,,,,,,,
11,2020-04-04,C,2,43,1,,,,,,,,,,,,
11,2020-04-04,D,1,21,0,,,,,,,,,,,,
11,2020-04-04,E,3,29,2,,,,,,,,,,,,
12,2020-04-04,0,0,62,0,0,0,40,22,0,0,,,,,,
12,2020-04-04,A,0,4,0,,,,,,,,,,,,
12,2020-04-04,B,0,20,0,,,,,,,,,,,,
12,2020-04-04,C,0,12,0,,,,,,,,,,,,
12,2020-04-04,D,0,12,0,,,,,,,,,,,,
12,2020-04-04,E,0,14,0,,,,,,,,,,,,
13,2020-04-04,0,65,781,38,30,35,399,382,17,21,28,269,10,18,108,161
13,2020-04-04,A,0,107,0,,,,,,,1,58,,,,
13,2020-04-04,B,19,276,4,,,,,,,13,91,,,,
13,2020-04-04,C,23,203,14,,,,,,,9,60,,,,
13,2020-04-04,D,9,63,7,,,,,,,2,21,,,,
13,2020-04-04,E,14,132,13,,,,,,,3,39,,,,
14,2020-04-04,0,18,226,8,6,12,124,102,1,7,40,256,12,28,91,165
14,2020-04-04,A,1,32,0,,,,,,,2,46,,,,
14,2020-04-04,B,8,83,1,,,,,,,23,113,,,,
14,2020-04-04,C,4,50,2,,,,,,,13,48,,,,
14,2020-04-04,D,2,25,2,,,,,,,1,18,,,,
14,2020-04-04,E,3,36,3,,,,,,,1,31,,,,
15,2020-04-04,0,6,51,1,3,3,27,24,1,0,,,,,,
15,2020-04-04,A,0,8,0,,,,,,,,,,,,
15,2020-04-04,B,3,14,0,,,,,,,,,,,,
15,2020-04-04,C,1,8,0,,,,,,,,,,,,
15,2020-04-04,D,1,9,0,,,,,,,,,,,,
15,2020-04-04,E,1,12,1,,,,,,,,,,,,
16,2020-04-04,0,12,135,2,6,6,74,61,2,0,,,,,,
16,2020-04-04,A,0,14,0,,,,,,,,,,,,
16,2020-04-04,B,4,49,0,,,,,,,,,,,,
16,2020-04-04,C,5,32,1,,,,,,,,,,,,
16,2020-04-04,D,1,15,1,,,,,,,,,,,,
16,2020-04-04,E,2,25,0,,,,,,,,,,,,
17,2020-04-04,0,20,254,12,7,13,132,122,4,8,12,52,4,8,23,29
17,2020-04-04,A,1,28,0,,,,,,,1,4,,,,
17,2020-04-04,B,2,66,1,,,,,,,7,22,,,,
17,2020-04-04,C,6,57,2,,,,,,,3,12,,,,
17,2020-04-04,D,4,39,2,,,,,,,0,5,,,,
17,2020-04-04,E,7,64,7,,,,,,,1,9,,,,
18,2020-04-04,0,10,78,1,7,3,44,34,1,0,7,71,5,2,37,34
18,2020-04-04,A,0,4,0,,,,,,,0,5,,,,
18,2020-04-04,B,2,28,1,,,,,,,6,38,,,,
18,2020-04-04,C,2,18,0,,,,,,,0,15,,,,
18,2020-04-04,D,2,9,0,,,,,,,0,7,,,,
18,2020-04-04,E,4,19,0,,,,,,,1,6,,,,
19,2020-04-04,0,15,96,13,7,8,53,43,5,8,,,,,,
19,2020-04-04,A,0,13,0,,,,,,,,,,,,
19,2020-04-04,B,5,28,3,,,,,,,,,,,,
19,2020-04-04,C,5,20,5,,,,,,,,,,,,
19,2020-04-04,D,1,8,1,,,,,,,,,,,,
19,2020-04-04,E,4,27,4,,,,,,,,,,,,
21,2020-04-04,0,21,125,9,4,17,72,53,1,8,22,74,5,17,28,46
21,2020-04-04,A,0,12,0,,,,,,,2,10,,,,
21,2020-04-04,B,8,48,1,,,,,,,15,36,,,,
21,2020-04-04,C,9,33,4,,,,,,,4,9,,,,
21,2020-04-04,D,0,12,0,,,,,,,0,6,,,,
21,2020-04-04,E,4,20,4,,,,,,,1,13,,,,
22,2020-04-04,0,15,175,12,5,10,81,94,4,8,,,,,,
22,2020-04-04,A,0,24,0,,,,,,,,,,,,
22,2020-04-04,B,1,47,1,,,,,,,,,,,,
22,2020-04-04,C,5,46,3,,,,,,,,,,,,
22,2020-04-04,D,0,16,0,,,,,,,,,,,,
22,2020-04-04,E,9,42,8,,,,,,,,,,,,
23,2020-04-04,0,11,39,2,3,8,14,25,1,1,,,,,,
23,2020-04-04,A,0,2,0,,,,,,,,,,,,
23,2020-04-04,B,9,16,1,,,,,,,,,,,,
23,2020-04-04,C,1,7,0,,,,,,,,,,,,
23,2020-04-04,D,0,3,0,,,,,,,,,,,,
23,2020-04-04,E,1,11,1,,,,,,,,,,,,
24,2020-04-04,0,21,125,9,6,15,62,63,2,7,,,,,,
24,2020-04-04,A,0,5,0,,,,,,,,,,,,
24,2020-04-04,B,12,59,4,,,,,,,,,,,,
24,2020-04-04,C,3,26,1,,,,,,,,,,,,
24,2020-04-04,D,2,16,1,,,,,,,,,,,,
24,2020-04-04,E,4,19,3,,,,,,,,,,,,
25,2020-04-04,0,19,134,10,13,6,71,63,6,4,10,111,2,8,49,62
25,2020-04-04,A,4,26,2,,,,,,,0,11,,,,
25,2020-04-04,B,3,35,0,,,,,,,4,35,,,,
25,2020-04-04,C,5,31,2,,,,,,,4,29,,,,
25,2020-04-04,D,3,15,2,,,,,,,1,17,,,,
25,2020-04-04,E,4,27,4,,,,,,,1,18,,,,
26,2020-04-04,0,21,154,10,9,12,79,75,5,5,,,,,,
26,2020-04-04,A,1,23,0,,,,,,,,,,,,
26,2020-04-04,B,8,45,0,,,,,,,,,,,,
26,2020-04-04,C,2,44,0,,,,,,,,,,,,
26,2020-04-04,D,3,13,3,,,,,,,,,,,,
26,2020-04-04,E,7,29,7,,,,,,,,,,,,
27,2020-04-04,0,2,125,0,0,2,69,56,0,0,,,,,,
27,2020-04-04,A,0,12,0,,,,,,,,,,,,
27,2020-04-04,B,2,49,0,,,,,,,,,,,,
27,2020-04-04,C,0,31,0,,,,,,,,,,,,
27,2020-04-04,D,0,9,0,,,,,,,,,,,,
27,2020-04-04,E,0,24,0,,,,,,,,,,,,
28,2020-04-04,0,10,185,3,4,6,111,74,1,2,,,,,,
28,2020-04-04,A,0,18,0,,,,,,,,,,,,
28,2020-04-04,B,2,65,1,,,,,,,,,,,,
28,2020-04-04,C,4,46,0,,,,,,,,,,,,
28,2020-04-04,D,3,23,1,,,,,,,,,,,,
28,2020-04-04,E,1,33,1,,,,,,,,,,,,
29,2020-04-04,0,4,375,0,1,3,180,195,0,0,4,97,1,3,37,60
29,2020-04-04,A,0,59,0,,,,,,,0,17,,,,
29,2020-04-04,B,3,123,0,,,,,,,2,39,,,,
29,2020-04-04,C,1,69,0,,,,,,,0,17,,,,
29,2020-04-04,D,0,43,0,,,,,,,1,10,,,,
29,2020-04-04,E,0,81,0,,,,,,,1,14,,,,
2A,2020-04-04,0,1,54,0,0,1,30,24,0,0,18,56,8,10,23,33
2A,2020-04-04,A,0,5,0,,,,,,,3,12,,,,
2A,2020-04-04,B,1,16,0,,,,,,,7,23,,,,
2A,2020-04-04,C,0,18,0,,,,,,,6,9,,,,
2A,2020-04-04,D,0,7,0,,,,,,,0,6,,,,
2A,2020-04-04,E,0,8,0,,,,,,,2,6,,,,
2B,2020-04-04,0,9,67,5,3,6,31,36,2,3,,,,,,
2B,2020-04-04,A,1,9,0,,,,,,,,,,,,
2B,2020-04-04,B,1,14,0,,,,,,,,,,,,
2B,2020-04-04,C,3,19,1,,,,,,,,,,,,
2B,2020-04-04,D,2,7,2,,,,,,,,,,,,
2B,2020-04-04,E,2,18,2,,,,,,,,,,,,
30,2020-04-04,0,13,272,2,7,6,132,140,1,1,17,90,8,9,37,53
30,2020-04-04,A,1,43,0,,,,,,,1,16,,,,
30,2020-04-04,B,9,96,1,,,,,,,10,40,,,,
30,2020-04-04,C,3,64,1,,,,,,,4,19,,,,
30,2020-04-04,D,0,25,0,,,,,,,0,4,,,,
30,2020-04-04,E,0,44,0,,,,,,,2,11,,,,
31,2020-04-04,0,51,412,27,25,26,221,191,15,12,25,173,8,17,69,104
31,2020-04-04,A,4,65,1,,,,,,,3,25,,,,
31,2020-04-04,B,20,142,8,,,,,,,16,83,,,,
31,2020-04-04,C,15,99,9,,,,,,,6,30,,,,
31,2020-04-04,D,5,43,3,,,,,,,0,12,,,,
31,2020-04-04,E,7,63,6,,,,,,,0,23,,,,
32,2020-04-04,0,10,57,9,1,9,25,32,1,8,,,,,,
32,2020-04-04,A,0,7,0,,,,,,,,,,,,
32,2020-04-04,B,3,13,2,,,,,,,,,,,,
32,2020-04-04,C,1,14,1,,,,,,,,,,,,
32,2020-04-04,D,0,7,0,,,,,,,,,,,,
32,2020-04-04,E,6,16,6,,,,,,,,,,,,
33,2020-04-04,0,53,523,25,23,30,255,268,12,13,87,666,32,55,272,394
33,2020-04-04,A,2,82,2,,,,,,,9,122,,,,
33,2020-04-04,B,22,183,4,,,,,,,57,292,,,,
33,2020-04-04,C,7,105,2,,,,,,,13,133,,,,
33,2020-04-04,D,6,51,3,,,,,,,2,43,,,,
33,2020-04-04,E,16,102,14,,,,,,,6,76,,,,
34,2020-04-04,0,23,399,12,8,15,216,183,6,6,12,67,4,8,16,51
34,2020-04-04,A,6,65,4,,,,,,,1,10,,,,
34,2020-04-04,B,4,156,1,,,,,,,6,19,,,,
34,2020-04-04,C,6,90,0,,,,,,,3,16,,,,
34,2020-04-04,D,1,32,1,,,,,,,0,7,,,,
34,2020-04-04,E,6,56,6,,,,,,,2,15,,,,
35,2020-04-04,0,34,311,17,18,16,172,139,10,7,27,195,10,17,83,112
35,2020-04-04,A,1,47,1,,,,,,,3,30,,,,
35,2020-04-04,B,14,109,3,,,,,,,10,83,,,,
35,2020-04-04,C,7,57,3,,,,,,,10,34,,,,
35,2020-04-04,D,2,20,1,,,,,,,1,11,,,,
35,2020-04-04,E,10,78,9,,,,,,,3,37,,,,
36,2020-04-04,0,0,54,0,0,0,30,24,0,0,,,,,,
36,2020-04-04,A,0,5,0,,,,,,,,,,,,
36,2020-04-04,B,0,16,0,,,,,,,,,,,,
36,2020-04-04,C,0,14,0,,,,,,,,,,,,
36,2020-04-04,D,0,5,0,,,,,,,,,,,,
36,2020-04-04,E,0,14,0,,,,,,,,,,,,
37,2020-04-04,0,15,204,4,6,9,103,101,3,1,1,141,0,1,56,85
37,2020-04-04,A,0,47,0,,,,,,,0,28,,,,
37,2020-04-04,B,4,49,0,,,,,,,0,67,,,,
37,2020-04-04,C,6,46,1,,,,,,,0,22,,,,
37,2020-04-04,D,2,20,1,,,,,,,1,9,,,,
37,2020-04-04,E,3,42,2,,,,,,,0,15,,,,
38,2020-04-04,0,45,450,14,17,28,233,217,5,9,21,170,9,12,75,95
38,2020-04-04,A,1,66,0,,,,,,,0,17,,,,
38,2020-04-04,B,24,162,1,,,,,,,13,80,,,,
38,2020-04-04,C,8,91,3,,,,,,,4,31,,,,
38,2020-04-04,D,3,42,2,,,,,,,1,15,,,,
38,2020-04-04,E,9,89,8,,,,,,,3,27,,,,
39,2020-04-04,0,17,125,7,5,12,54,71,2,5,,,,,,
39,2020-04-04,A,0,17,0,,,,,,,,,,,,
39,2020-04-04,B,6,33,1,,,,,,,,,,,,
39,2020-04-04,C,8,28,3,,,,,,,,,,,,
39,2020-04-04,D,2,14,2,,,,,,,,,,,,
39,2020-04-04,E,1,33,1,,,,,,,,,,,,
40,2020-04-04,0,0,120,0,0,0,63,57,0,0,,,,,,
40,2020-04-04,A,0,15,0,,,,,,,,,,,,
40,2020-04-04,B,0,33,0,,,,,,,,,,,,
40,2020-04-04,C,0,23,0,,,,,,,,,,,,
40,2020-04-04,D,0,16,0,,,,,,,,,,,,
40,2020-04-04,E,0,33,0,,,,,,,,,,,,
41,2020-04-04,0,16,117,0,10,6,64,53,0,0,,,,,,
41,2020-04-04,A,0,13,0,,,,,,,,,,,,
41,2020-04-04,B,5,42,0,,,,,,,,,,,,
41,2020-04-04,C,7,28,0,,,,,,,,,,,,
41,2020-04-04,D,1,6,0,,,,,,,,,,,,
41,2020-04-04,E,3,28,0,,,,,,,,,,,,
42,2020-04-04,0,40,339,24,23,17,182,157,15,9,17,124,6,11,55,66
42,2020-04-04,A,0,47,0,,,,,,,3,17,,,,
42,2020-04-04,B,15,127,3,,,,,,,9,55,,,,
42,2020-04-04,C,12,89,8,,,,,,,2,26,,,,
42,2020-04-04,D,5,18,5,,,,,,,2,9,,,,
42,2020-04-04,E,8,58,8,,,,,,,1,17,,,,
43,2020-04-04,0,2,20,2,1,1,10,10,1,1,,,,,,
43,2020-04-04,A,0,2,0,,,,,,,,,,,,
43,2020-04-04,B,1,7,1,,,,,,,,,,,,
43,2020-04-04,C,1,4,1,,,,,,,,,,,,
43,2020-04-04,D,0,4,0,,,,,,,,,,,,
43,2020-04-04,E,0,3,0,,,,,,,,,,,,
44,2020-04-04,0,43,324,26,16,27,164,159,12,14,66,429,30,36,174,255
44,2020-04-04,A,4,65,2,,,,,,,6,84,,,,
44,2020-04-04,B,11,99,3,,,,,,,34,161,,,,
44,2020-04-04,C,12,65,7,,,,,,,14,73,,,,
44,2020-04-04,D,6,34,5,,,,,,,2,33,,,,
44,2020-04-04,E,10,61,9,,,,,,,10,78,,,,
45,2020-04-04,0,25,237,9,11,14,107,130,5,4,9,57,3,6,27,30
45,2020-04-04,A,0,37,0,,,,,,,0,5,,,,
45,2020-04-04,B,6,86,0,,,,,,,5,28,,,,
45,2020-04-04,C,12,57,4,,,,,,,3,13,,,,
45,2020-04-04,D,3,20,2,,,,,,,0,2,,,,
45,2020-04-04,E,4,37,3,,,,,,,1,6,,,,
46,2020-04-04,0,3,70,3,1,2,35,35,1,2,,,,,,
46,2020-04-04,A,0,13,0,,,,,,,,,,,,
46,2020-04-04,B,0,13,0,,,,,,,,,,,,
46,2020-04-04,C,0,15,0,,,,,,,,,,,,
46,2020-04-04,D,1,8,1,,,,,,,,,,,,
46,2020-04-04,E,2,21,2,,,,,,,,,,,,
47,2020-04-04,0,15,145,6,7,8,68,77,5,1,,,,,,
47,2020-04-04,A,1,12,0,,,,,,,,,,,,
47,2020-04-04,B,6,46,1,,,,,,,,,,,,
47,2020-04-04,C,2,32,1,,,,,,,,,,,,
47,2020-04-04,D,1,13,1,,,,,,,,,,,,
47,2020-04-04,E,5,42,3,,,,,,,,,,,,
48,2020-04-04,0,0,7,0,0,0,3,4,0,0,,,,,,
